Source, Target, Weight, Common_Token_Cnt
20487, 20488, 0.395833, 2
9491, 9492, 0.500000, 1
15126, 15146, 0.014286, 1
14883, 14883, 0.502759, 3
19615, 19615, 0.338224, 3
8993, 8993, 0.504521, 3
13697, 13702, 0.062500, 1
9339, 18575, 0.100000, 1
17383, 17385, 0.333333, 1
12530, 12531, 0.333333, 1
9044, 9045, 0.336580, 2
18696, 18696, 0.416667, 2
17008, 17013, 0.166667, 1
10853, 15750, 0.071429, 1
18396, 18398, 0.066667, 1
15089, 15121, 0.014286, 1
14567, 14568, 0.518868, 2
18496, 18497, 0.166667, 1
9443, 9444, 0.502841, 2
10704, 21319, 0.033333, 1
13423, 13427, 0.125000, 1
15865, 15865, 0.839956, 3
12752, 21431, 0.011111, 1
14915, 14918, 0.066667, 1
19594, 19595, 0.833333, 2
15136, 15140, 0.014286, 1
15900, 15902, 0.333333, 1
16094, 16094, 0.511272, 5
18441, 18806, 0.166667, 1
12211, 16866, 0.100000, 1
17423, 21632, 0.142857, 1
20949, 20963, 0.030674, 2
19081, 19082, 0.125000, 1
15837, 15841, 0.017241, 1
12319, 12325, 0.043478, 1
9861, 16094, 0.333333, 1
17662, 18102, 0.015625, 1
10415, 10415, 0.305556, 2
20796, 20796, 0.501357, 2
21036, 21037, 0.333333, 1
10466, 15980, 0.166667, 1
15481, 15481, 0.250742, 2
18632, 18634, 0.250742, 2
14723, 14723, 0.520000, 2
14010, 21431, 0.011111, 1
19686, 19686, 0.336345, 3
12146, 15126, 0.200000, 1
12822, 12822, 0.420573, 3
9652, 9652, 0.337240, 2
12599, 18574, 0.163242, 3
10706, 15377, 0.090909, 1
17420, 17426, 0.030303, 1
19422, 19424, 0.046197, 2
12613, 18110, 0.166667, 1
19118, 19118, 0.504093, 3
12450, 12450, 0.326923, 2
17278, 17278, 0.500929, 2
17417, 17442, 0.030303, 1
17188, 17198, 0.083333, 1
11971, 11971, 0.512987, 2
8887, 8888, 0.340270, 3
19604, 19604, 0.501808, 2
15112, 15120, 0.014286, 1
19965, 19966, 0.255556, 2
9937, 9937, 0.669697, 3
10149, 10149, 0.540507, 3
15241, 15241, 0.251263, 2
19230, 19231, 0.500000, 1
11484, 21427, 0.011111, 1
16479, 16480, 0.333333, 1
17535, 17538, 0.200929, 2
16415, 16417, 0.250000, 1
10085, 11909, 0.502674, 3
19644, 19647, 0.083333, 1
11788, 21432, 0.043478, 1
13403, 13403, 0.348485, 3
13287, 14372, 0.017241, 1
15703, 15704, 0.500000, 1
19774, 19775, 0.333333, 1
12151, 12152, 0.500000, 1
16099, 16101, 0.250000, 1
9465, 13307, 0.500000, 1
13692, 13700, 0.062500, 1
14425, 16509, 0.142857, 1
10715, 10810, 0.083333, 1
9190, 9190, 0.506880, 4
11417, 15985, 0.200000, 1
19129, 19129, 0.258318, 3
18840, 18846, 0.142857, 1
21331, 21531, 0.033333, 1
14430, 14430, 0.503906, 2
9094, 14536, 0.014706, 1
15569, 19965, 0.200000, 1
14467, 17751, 0.500000, 1
19139, 19141, 0.333333, 1
13306, 13307, 0.500000, 1
19361, 19361, 0.500742, 2
16895, 16896, 0.333333, 1
21303, 21303, 0.334596, 2
14791, 14791, 0.253247, 2
19624, 19625, 0.142857, 1
15879, 15880, 0.500000, 1
16051, 16052, 0.167595, 2
21574, 21577, 0.035714, 1
19650, 21595, 0.166667, 1
13139, 18507, 0.200000, 1
18157, 18157, 0.583333, 2
15095, 15121, 0.014286, 1
20699, 20699, 0.308824, 2
9072, 11879, 0.125000, 1
14952, 15777, 0.166667, 1
15839, 15848, 0.017241, 1
20685, 20686, 0.500000, 1
15653, 15655, 0.200000, 1
12737, 15835, 0.017241, 1
16847, 16850, 0.166667, 1
15845, 21143, 0.022222, 1
12212, 16729, 0.250000, 1
13495, 13497, 0.100000, 1
20581, 20581, 0.642857, 2
11876, 11882, 0.111111, 1
13759, 13761, 0.250000, 1
14429, 14430, 0.500000, 1
13281, 13286, 0.062500, 1
13529, 13530, 0.500000, 1
15254, 15256, 0.028571, 1
14203, 14205, 0.200000, 1
9831, 20552, 0.142857, 1
18860, 18862, 0.055556, 1
15948, 15948, 0.500929, 2
17127, 21421, 0.166667, 1
15461, 15465, 0.090909, 1
14369, 14379, 0.017241, 1
15144, 15150, 0.014286, 1
14561, 14565, 0.128906, 2
18405, 18408, 0.090909, 1
12666, 12667, 0.389817, 3
12697, 12701, 0.200000, 1
17444, 17446, 0.030303, 1
14540, 14541, 0.673289, 3
18860, 18860, 0.555556, 2
9547, 9548, 0.200000, 1
16510, 16515, 0.243876, 5
10957, 10957, 0.502841, 2
13499, 13501, 0.100000, 1
16902, 16904, 0.166667, 1
8991, 15846, 0.038462, 1
15095, 15114, 0.014286, 1
17405, 17406, 0.200000, 1
16657, 16661, 0.100000, 1
14059, 14062, 0.250000, 1
16120, 16120, 0.501808, 2
15576, 15577, 0.500000, 1
11423, 11423, 0.583333, 2
9131, 9131, 0.369508, 3
10169, 10171, 0.203268, 2
15952, 18868, 0.142857, 1
11140, 11145, 0.100000, 1
12399, 12400, 0.500742, 2
13690, 13699, 0.062500, 1
20941, 20942, 0.029412, 1
9931, 21424, 0.500000, 1
15357, 15360, 0.038462, 1
19462, 19464, 0.100000, 1
21329, 21332, 0.033333, 1
21320, 21325, 0.033333, 1
9989, 9989, 0.543660, 3
17768, 17769, 0.166667, 1
15054, 15054, 0.666667, 2
11063, 11064, 0.500000, 1
12040, 12042, 0.250000, 1
21442, 21442, 0.326923, 2
16740, 16747, 0.090909, 1
15840, 18266, 0.017241, 1
11518, 11519, 0.200000, 1
9119, 9120, 0.083333, 1
12648, 12648, 0.255055, 3
10629, 10630, 0.090909, 1
12599, 18578, 0.100000, 1
11659, 11661, 0.337240, 2
13834, 17705, 0.018868, 1
17531, 17531, 0.500929, 2
14357, 14357, 0.020761, 3
10292, 15835, 0.017241, 1
15108, 15138, 0.014286, 1
19925, 19926, 0.521645, 3
9125, 9126, 0.500000, 1
21439, 21439, 0.595833, 3
15840, 15842, 0.017241, 1
21153, 21154, 0.333333, 1
15486, 15486, 0.501808, 3
16385, 16386, 0.333333, 1
18521, 18521, 0.476191, 2
9098, 20502, 0.014706, 1
20860, 20862, 0.100000, 1
21572, 21572, 0.094538, 2
16631, 16633, 0.333333, 1
14351, 14362, 0.017241, 1
13056, 13056, 1.000000, 2
21693, 21693, 0.400000, 2
18588, 18588, 0.167929, 2
12080, 12083, 0.267857, 2
11964, 15825, 0.017241, 1
10135, 10136, 0.500000, 1
9326, 9326, 0.502257, 2
14892, 14893, 0.200000, 1
15121, 15140, 0.014286, 1
9813, 9814, 0.336174, 2
14141, 14142, 0.336007, 2
12194, 12194, 0.254273, 3
15384, 15384, 0.334262, 2
18799, 18802, 0.066667, 1
16390, 16393, 0.142857, 1
15684, 15684, 0.666667, 2
18228, 18228, 0.502137, 2
18800, 18806, 0.066667, 1
13143, 13143, 0.833333, 2
14357, 14367, 0.017241, 1
11259, 11259, 0.833333, 2
14424, 14424, 0.700000, 2
17010, 17011, 0.166667, 1
12961, 12965, 0.142857, 1
15750, 20296, 0.071429, 1
10974, 10975, 0.500000, 1
10370, 10375, 0.142857, 1
12181, 12181, 1.000000, 2
16786, 16786, 0.254276, 3
9106, 9106, 0.212121, 2
15306, 18797, 0.111111, 1
13459, 13459, 0.500929, 2
19570, 19570, 0.251263, 2
12507, 12507, 0.502591, 2
11348, 11348, 0.253165, 2
18911, 18911, 0.500929, 2
18858, 20023, 0.250000, 1
15859, 15859, 0.213368, 3
9171, 9171, 1.008527, 6
9600, 9600, 0.340909, 2
11075, 11076, 0.500000, 1
19169, 19171, 0.076923, 1
20950, 20962, 0.029412, 1
9497, 9498, 0.500000, 1
20332, 20333, 0.346501, 3
14349, 14375, 0.017241, 1
20881, 20881, 0.511111, 2
10695, 10705, 0.029412, 1
12735, 20931, 0.111111, 1
10576, 10576, 0.517241, 2
20852, 20853, 0.250000, 1
10645, 17660, 0.015625, 1
16894, 16894, 0.335338, 3
11113, 17178, 0.500000, 1
9704, 9705, 0.500000, 1
9467, 9467, 0.340863, 3
18747, 18748, 0.500000, 1
14371, 14377, 0.017241, 1
13061, 13066, 0.142857, 1
15262, 21428, 0.028571, 1
19967, 19967, 0.126984, 2
13608, 13608, 0.336580, 2
10513, 11908, 0.143786, 2
19995, 19995, 0.503247, 2
14338, 14388, 0.017241, 1
9249, 9249, 0.503906, 2
18375, 18375, 0.337674, 3
19555, 19555, 0.541667, 3
17412, 17413, 0.333333, 1
15105, 15114, 0.014286, 1
13717, 15825, 0.017241, 1
14362, 14381, 0.017241, 1
16482, 16482, 0.251263, 2
13625, 13625, 0.576923, 2
19038, 20205, 0.500000, 1
10843, 10844, 0.333333, 1
20835, 20836, 0.337720, 3
19076, 19077, 0.333333, 1
19983, 19983, 0.585417, 3
17432, 17434, 0.030303, 1
12725, 12725, 0.433333, 2
15245, 15246, 0.200000, 1
16560, 17912, 0.166667, 1
14340, 14375, 0.017241, 1
11717, 11722, 0.111111, 1
14357, 14374, 0.017241, 1
15665, 15665, 0.252191, 3
21567, 21580, 0.035714, 1
16829, 16832, 0.058824, 1
12231, 12232, 0.500000, 1
12944, 14376, 0.142857, 1
9122, 9124, 0.333333, 1
10783, 10783, 0.614358, 3
20812, 20812, 0.336278, 3
20403, 20404, 0.500000, 1
19423, 19435, 0.045455, 1
14261, 14261, 0.500742, 2
15781, 18306, 0.500000, 1
14473, 14475, 0.250000, 1
13906, 13907, 0.199274, 3
21073, 21074, 0.333333, 1
13633, 13634, 0.503906, 2
10996, 10996, 0.502674, 2
21292, 21292, 0.103030, 2
19154, 19155, 0.206173, 2
15110, 15118, 0.014286, 1
8969, 8973, 0.142857, 1
19007, 19007, 0.590909, 2
10700, 10703, 0.029412, 1
13367, 16656, 0.111111, 1
10286, 13694, 0.200000, 1
10511, 10513, 0.142857, 1
20568, 20569, 0.500000, 1
15448, 15450, 0.100000, 1
16811, 19108, 0.142857, 1
12899, 12900, 0.333333, 1
10952, 10955, 0.167929, 2
14647, 14647, 0.505990, 3
14379, 14388, 0.017241, 1
21250, 21251, 0.125000, 1
20038, 20038, 0.600000, 2
14242, 14243, 1.000000, 2
12914, 12915, 0.502841, 2
13894, 13894, 0.535448, 4
20372, 20372, 0.272222, 2
12169, 12169, 0.500000, 2
14878, 14878, 0.295455, 2
9400, 9400, 0.501263, 2
9142, 9144, 0.250000, 1
11261, 11263, 0.334596, 2
21602, 21607, 0.200000, 1
11302, 11302, 1.000929, 3
19964, 19965, 0.058802, 2
15111, 15139, 0.014286, 1
17165, 17165, 0.340909, 2
14581, 14583, 0.200000, 1
10458, 13834, 0.018868, 1
18550, 18550, 0.507407, 2
15066, 15067, 0.500000, 1
16981, 16982, 0.500000, 1
10102, 10102, 0.392157, 2
13905, 15845, 0.022222, 1
10655, 13834, 0.018868, 1
14838, 14840, 0.333333, 1
15091, 15099, 0.014286, 1
16947, 16948, 0.250000, 1
18412, 18412, 0.753247, 3
11945, 11947, 0.333333, 1
18499, 18499, 0.225490, 2
21592, 21593, 0.111111, 1
12006, 16825, 0.250000, 1
17942, 17943, 0.335142, 2
17767, 17772, 0.166667, 1
8920, 20468, 0.200000, 1
15845, 17543, 0.022222, 1
14343, 14363, 0.017241, 1
14195, 14196, 0.257407, 2
15088, 15132, 0.014286, 1
15077, 17388, 0.200000, 1
15134, 15149, 0.014286, 1
15554, 15554, 0.175870, 3
17242, 17242, 0.261854, 3
10576, 15831, 0.017241, 1
9105, 9107, 0.166667, 1
18884, 18884, 0.520159, 3
16485, 16485, 0.252191, 3
20415, 20417, 0.333333, 1
9456, 9456, 0.502674, 2
9742, 9742, 0.336307, 3
16850, 16851, 0.174242, 2
16209, 16209, 0.500929, 2
11686, 11686, 0.750000, 2
18351, 18351, 0.509424, 3
17769, 17771, 0.166667, 1
15090, 15130, 0.014286, 1
12069, 12070, 0.500000, 1
8989, 8989, 0.195238, 2
19294, 19294, 0.505922, 3
14728, 14729, 0.476191, 2
12693, 12694, 0.336364, 2
15098, 15138, 0.014286, 1
17434, 17440, 0.030303, 1
15305, 18399, 0.117734, 2
12161, 12161, 0.500000, 2
18288, 18288, 0.500742, 2
16892, 16893, 0.250000, 1
10552, 10553, 0.500742, 2
16110, 18394, 0.066667, 1
10836, 10836, 0.339421, 3
13051, 16213, 0.200000, 1
15843, 16905, 0.017241, 1
18399, 18400, 0.184400, 3
11588, 11589, 0.500000, 1
15918, 15918, 0.752257, 3
20123, 20125, 0.250000, 1
12187, 12188, 0.500000, 1
13058, 13058, 0.517241, 2
21650, 21650, 0.394120, 3
15457, 21429, 0.090909, 1
20313, 20315, 0.336867, 2
10545, 10551, 0.100000, 1
14360, 14375, 0.017241, 1
12972, 12972, 0.476191, 2
9806, 18791, 0.166667, 1
20079, 20079, 0.504890, 3
15066, 15066, 0.502591, 2
21120, 21120, 0.353333, 2
17447, 17447, 0.655303, 3
10600, 10601, 0.500000, 1
11415, 11419, 0.142857, 1
17039, 17039, 0.351190, 2
17863, 17864, 0.200000, 1
21127, 21127, 0.611111, 2
18117, 18118, 0.500000, 1
11074, 11074, 0.636364, 3
18764, 18802, 0.111111, 1
10715, 10715, 0.694444, 3
16111, 16114, 0.166667, 1
13916, 15375, 0.043478, 1
17190, 17190, 0.291764, 4
12022, 12023, 0.500000, 1
12706, 12706, 0.252005, 3
18251, 19431, 0.090909, 1
14359, 14373, 0.017241, 1
10286, 19673, 0.200000, 1
18870, 18871, 0.055556, 1
14398, 14405, 0.125000, 1
17169, 17169, 0.503906, 2
10814, 20087, 0.083333, 1
19811, 19811, 0.666667, 2
10893, 13834, 0.018868, 1
14039, 14040, 0.250000, 1
14369, 14382, 0.017241, 1
11627, 11628, 0.251263, 2
16709, 16710, 0.500000, 1
11685, 12964, 0.200000, 1
13910, 13910, 0.195801, 3
21604, 21606, 0.200000, 1
11003, 11003, 0.512987, 2
12098, 12102, 0.166667, 1
18892, 18893, 0.128030, 2
10628, 17445, 0.090909, 1
8966, 9919, 0.083333, 1
9930, 9930, 0.507576, 2
9094, 15029, 0.014706, 1
20782, 20782, 0.203065, 3
14404, 20104, 0.500000, 1
16213, 16214, 0.250000, 1
16250, 16250, 0.649480, 3
16793, 19634, 0.111111, 1
16883, 16888, 0.142857, 1
15102, 15111, 0.014286, 1
10177, 10177, 1.000000, 2
17430, 17435, 0.030303, 1
10968, 10969, 0.112468, 2
17413, 18246, 0.833333, 2
16027, 16028, 0.339506, 2
10289, 10289, 0.669257, 3
16253, 16253, 0.502759, 3
18187, 18187, 0.503268, 2
13509, 13511, 0.841763, 4
15831, 21184, 0.017241, 1
12735, 12735, 0.444444, 2
11536, 19698, 0.131623, 2
18035, 18766, 0.200000, 1
15835, 18929, 0.017241, 1
15170, 15173, 0.200000, 1
18898, 18898, 0.129128, 3
15952, 15954, 0.142857, 1
10280, 10280, 0.666667, 2
15091, 15140, 0.014286, 1
13810, 21391, 0.111111, 1
18249, 18249, 0.583333, 2
16655, 16662, 0.100000, 1
14376, 14376, 0.210099, 3
11632, 11633, 0.500000, 1
16026, 16026, 0.424242, 2
13570, 13570, 0.500742, 2
14373, 14376, 0.017241, 1
13123, 16121, 0.111111, 1
15164, 15166, 0.250000, 1
21322, 21331, 0.033333, 1
20960, 20968, 0.029412, 1
12050, 12050, 0.666667, 2
12796, 12796, 0.583333, 2
12997, 13001, 0.111111, 1
16791, 17775, 0.066667, 1
21610, 21634, 0.111111, 1
12758, 12758, 0.170766, 3
10761, 10761, 0.094940, 3
13888, 13891, 0.166667, 1
13982, 13983, 0.500000, 1
12563, 12564, 0.250000, 1
11862, 11862, 0.395833, 2
13339, 21567, 0.062500, 1
10593, 10594, 0.500000, 1
19407, 19407, 1.000000, 2
13885, 14416, 0.200000, 1
11440, 11442, 0.125000, 1
21566, 21570, 0.035714, 1
12406, 12406, 0.342857, 2
15089, 15118, 0.014286, 1
17748, 17748, 0.642857, 2
12577, 15309, 0.200000, 1
11878, 11881, 0.111111, 1
19115, 19115, 0.500742, 3
21331, 21563, 0.033333, 1
17241, 17242, 0.250742, 2
14346, 14372, 0.017241, 1
15112, 15135, 0.014286, 1
13913, 16110, 0.067409, 2
17649, 17650, 0.500000, 1
10806, 10806, 0.503583, 3
17894, 17898, 0.200000, 1
20136, 20137, 0.333333, 1
13082, 13082, 0.340909, 2
19804, 19807, 0.142857, 1
12977, 12979, 0.333333, 1
9078, 9078, 0.502016, 2
20116, 20116, 0.500742, 2
15447, 15447, 0.102137, 2
13344, 13344, 0.505330, 3
18535, 18536, 0.500000, 1
21447, 21447, 0.500929, 2
21463, 21463, 0.753030, 3
15544, 16551, 0.090909, 1
11340, 20962, 0.043478, 1
11990, 12020, 0.333333, 1
12213, 16865, 0.100000, 1
10330, 18403, 0.111111, 1
12206, 12207, 0.565846, 4
15844, 18991, 0.017241, 1
21217, 21217, 0.622222, 3
17007, 21427, 0.011111, 1
11493, 11494, 0.500000, 1
16106, 17516, 0.022222, 1
15813, 15815, 0.250000, 1
9819, 9819, 0.590909, 2
21543, 21544, 0.250000, 1
18663, 18664, 0.500742, 2
21214, 21221, 0.055556, 1
13168, 13169, 0.333333, 1
18862, 18869, 0.055556, 1
14498, 14498, 0.249635, 3
18304, 18304, 0.502737, 3
21590, 21594, 0.111111, 1
10254, 10254, 0.227912, 3
21574, 21575, 0.037523, 2
10931, 10931, 0.611111, 2
11305, 11305, 0.346257, 4
15834, 15846, 0.017241, 1
12836, 12837, 0.500000, 1
14549, 14549, 0.590909, 2
20317, 20317, 0.503247, 2
16523, 16524, 0.500000, 1
8897, 8917, 0.125000, 1
14310, 14312, 0.334076, 2
12812, 12814, 0.333333, 1
12582, 12583, 0.600000, 2
15837, 15849, 0.017241, 1
8966, 11775, 0.083333, 1
15930, 16824, 0.333333, 1
17491, 17492, 0.250000, 1
17516, 17516, 0.025469, 2
13657, 21285, 0.142857, 1
21314, 21329, 0.033333, 1
16149, 16151, 0.200000, 1
21569, 21587, 0.035714, 1
11467, 11467, 0.576190, 3
14361, 14371, 0.017241, 1
15990, 15990, 0.338224, 3
9103, 9105, 0.166667, 1
16829, 19423, 0.045455, 1
15825, 15826, 0.017241, 1
10743, 13039, 0.200000, 1
13345, 13345, 0.836580, 3
19286, 21433, 0.017857, 1
11680, 11680, 0.501263, 2
13058, 15844, 0.017241, 1
15607, 15609, 0.250000, 1
17778, 17778, 0.503165, 2
8892, 8892, 0.502759, 3
13694, 13697, 0.062500, 1
21169, 21171, 0.209869, 3
17456, 17456, 0.611111, 2
15587, 15587, 0.501263, 2
11083, 11084, 0.201263, 2
14506, 14506, 0.503030, 2
15522, 15522, 0.504273, 3
13046, 13047, 0.500742, 2
14385, 20813, 0.058824, 1
14559, 14565, 0.187730, 3
14162, 14165, 0.250000, 1
13281, 21403, 0.062500, 1
17684, 17688, 0.666667, 2
17433, 17444, 0.030303, 1
14516, 14516, 0.253769, 3
16774, 16776, 0.250928, 2
15776, 15776, 0.666667, 2
18892, 18896, 0.127083, 2
14903, 15262, 0.028571, 1
10476, 10476, 0.583333, 2
19985, 19986, 0.500000, 1
21328, 21578, 0.100000, 1
13338, 17439, 0.250000, 1
15573, 15573, 0.335338, 3
18711, 18712, 0.500000, 1
19398, 19398, 0.266789, 3
11082, 11083, 0.200000, 1
13449, 15261, 0.090909, 1
11149, 11149, 0.501357, 2
19496, 21565, 0.090909, 1
9630, 9631, 0.500000, 1
13361, 13361, 0.750000, 2
12479, 12479, 0.666667, 2
18549, 18550, 0.500000, 1
9094, 9097, 0.014706, 1
14675, 14675, 0.585349, 3
9094, 18197, 0.014706, 1
15197, 20066, 0.250742, 2
12258, 12603, 0.062500, 1
10690, 19698, 0.058824, 1
17936, 17937, 0.500000, 1
19082, 19083, 0.126263, 2
14782, 14782, 0.202674, 2
21289, 21289, 0.171429, 2
18402, 18409, 0.091838, 2
20842, 20844, 0.250000, 1
16389, 16391, 0.142857, 1
20237, 20239, 0.020000, 1
18431, 18431, 0.528571, 2
14344, 14373, 0.017241, 1
10094, 15413, 0.066667, 1
13729, 13731, 0.333333, 1
13690, 13701, 0.062500, 1
10418, 10418, 0.500929, 2
15311, 21584, 0.166667, 1
10690, 10703, 0.029412, 1
15095, 15129, 0.014286, 1
11857, 11858, 0.166667, 1
19642, 19648, 0.083333, 1
21122, 21130, 0.111111, 1
15657, 15658, 0.333333, 1
14453, 14454, 0.333333, 1
16982, 16982, 0.507576, 2
10545, 16823, 0.100000, 1
20667, 20668, 0.200000, 1
12543, 17660, 0.015625, 1
10547, 10550, 0.100000, 1
10680, 10695, 0.029412, 1
15652, 15655, 0.200929, 2
11950, 18119, 0.250000, 1
13746, 19435, 0.125000, 1
14353, 14369, 0.017241, 1
21431, 21617, 0.011111, 1
15271, 21212, 0.058824, 1
15853, 15855, 0.250000, 1
14372, 14390, 0.017241, 1
12761, 12762, 0.170520, 3
14526, 14530, 0.111111, 1
20843, 20843, 0.500000, 2
9249, 9250, 0.500000, 1
14200, 14200, 0.501808, 2
18064, 18064, 1.000000, 2
12601, 15413, 0.066667, 1
15253, 15267, 0.028571, 1
17417, 17418, 0.030303, 1
20931, 21204, 0.111111, 1
12013, 12014, 0.250000, 1
21435, 21435, 0.169697, 2
14317, 14318, 0.250928, 2
15100, 15112, 0.014286, 1
15837, 16905, 0.017241, 1
10280, 10281, 0.500000, 1
14887, 14888, 0.253165, 2
13857, 13859, 0.125000, 1
15461, 15847, 0.043478, 1
11653, 11654, 0.500000, 1
9764, 9764, 0.333333, 1
18896, 19149, 0.142857, 1
19167, 19172, 0.076923, 1
14365, 14380, 0.017241, 1
15699, 15699, 0.583333, 2
14307, 14307, 0.750000, 2
10478, 17235, 0.038462, 1
20760, 20760, 0.236295, 3
9985, 9985, 0.521739, 2
11246, 17513, 0.022222, 1
20949, 20960, 0.029412, 1
17427, 17444, 0.030303, 1
12184, 19977, 0.090909, 1
17693, 21431, 0.011111, 1
15844, 21728, 0.017241, 1
21468, 21469, 0.500000, 1
11453, 11453, 0.503534, 2
19601, 19601, 0.336092, 3
19981, 19981, 0.506433, 3
20110, 20113, 0.250000, 1
20941, 20967, 0.029412, 1
19968, 19973, 0.055556, 1
14712, 18874, 0.333333, 1
21564, 21575, 0.035714, 1
21703, 21704, 0.500000, 1
10645, 17418, 0.045455, 1
12058, 12058, 0.311111, 2
10550, 16823, 0.100000, 1
18862, 18865, 0.055556, 1
17127, 21305, 0.166667, 1
21576, 21587, 0.035714, 1
15095, 15146, 0.014286, 1
14957, 14958, 0.501808, 2
16060, 18404, 0.200000, 1
17581, 21573, 0.250000, 1
11081, 11083, 0.200000, 1
13635, 13636, 0.250000, 1
19367, 19368, 0.500000, 1
21721, 21721, 0.833333, 2
15363, 15371, 0.038462, 1
18187, 18188, 0.500000, 1
16410, 16411, 0.111111, 1
9631, 14365, 0.017241, 1
14184, 14184, 0.127759, 3
10695, 10699, 0.029412, 1
19431, 19434, 0.045455, 1
21315, 21325, 0.033333, 1
13109, 13110, 0.333333, 1
17536, 17538, 0.200000, 1
12662, 12662, 0.500000, 2
11868, 11869, 0.200000, 1
11708, 11708, 1.005265, 4
9976, 9976, 0.835591, 3
16080, 16080, 0.343600, 3
13158, 13159, 0.500000, 1
8967, 19406, 0.166667, 1
13700, 13701, 0.062500, 1
18756, 18757, 0.500000, 1
17384, 19478, 0.333333, 1
15130, 15143, 0.014286, 1
14354, 14375, 0.017241, 1
21064, 21065, 0.166667, 1
12866, 20946, 0.100000, 1
21087, 21088, 0.503247, 2
14350, 14388, 0.017241, 1
12600, 14914, 0.066667, 1
18603, 18604, 0.502674, 2
18385, 18385, 0.503065, 3
12713, 12716, 0.166667, 1
12836, 12836, 0.642857, 2
13813, 13813, 0.750000, 2
11132, 11133, 0.142857, 1
17952, 17953, 0.500000, 1
13329, 20046, 0.500000, 1
14038, 14038, 0.252674, 2
17629, 17631, 0.250742, 2
16967, 16967, 0.840909, 3
12386, 12386, 0.502191, 3
11303, 11305, 0.200000, 1
15252, 15253, 0.028571, 1
10459, 13834, 0.018868, 1
17196, 21134, 0.250000, 1
13692, 13692, 0.562500, 2
15493, 15493, 0.642857, 2
19860, 19860, 0.392857, 2
10982, 18525, 0.142857, 1
13688, 13703, 0.062500, 1
15371, 20803, 0.058824, 1
20291, 20293, 0.326923, 2
15086, 15101, 0.014286, 1
14011, 14011, 0.345187, 3
11315, 20676, 0.142857, 1
10640, 19926, 0.045455, 1
11474, 19286, 0.125000, 1
9718, 9719, 0.500000, 1
11852, 21426, 0.125000, 1
12448, 13802, 0.250000, 1
19552, 19552, 0.128520, 3
8897, 8920, 0.125000, 1
17452, 17452, 0.376812, 2
10340, 10340, 0.336159, 3
21521, 21523, 0.250000, 1
18526, 18530, 0.111111, 1
10149, 10150, 0.502045, 2
14376, 15258, 0.050000, 1
14558, 14565, 0.187730, 3
21167, 21169, 0.206623, 2
9447, 21427, 0.011111, 1
20676, 20677, 0.500000, 1
18770, 18772, 0.359187, 3
18369, 18373, 0.142857, 1
17709, 17713, 0.200000, 1
21486, 21486, 0.700000, 2
21001, 21003, 0.253268, 2
16154, 16155, 0.500000, 1
20568, 20568, 0.571429, 2
17512, 20371, 0.022222, 1
8920, 8920, 0.325000, 2
15896, 15896, 0.501357, 2
16486, 16487, 0.250000, 1
12847, 21432, 0.043478, 1
17064, 17064, 0.336867, 2
21431, 21433, 0.011111, 1
15371, 19698, 0.058824, 1
10138, 10139, 0.500000, 1
19456, 19458, 0.250000, 1
10652, 21433, 0.017857, 1
18857, 18857, 0.061476, 3
12059, 12059, 0.112468, 2
14362, 14362, 0.024817, 2
15108, 15123, 0.014286, 1
20673, 20675, 0.333333, 1
15130, 15147, 0.014286, 1
16821, 16821, 0.503268, 2
20570, 20571, 0.333333, 1
10699, 15258, 0.050000, 1
21575, 21583, 0.035714, 1
17259, 17259, 0.253399, 3
10484, 19432, 0.500000, 1
20952, 20958, 0.029412, 1
16382, 16383, 0.333333, 1
17101, 17102, 0.250000, 1
9027, 9028, 0.200000, 1
11715, 11716, 0.111111, 1
10773, 19458, 0.250000, 1
15098, 15113, 0.014286, 1
16416, 16416, 0.264250, 3
19106, 20988, 0.142857, 1
17233, 17234, 0.335470, 2
20922, 20924, 0.250000, 1
14729, 14729, 0.476191, 2
8989, 8990, 0.166667, 1
15180, 15180, 0.339999, 4
18863, 18869, 0.055556, 1
8969, 8969, 0.143600, 2
16907, 16907, 0.368189, 3
17337, 17337, 0.337732, 3
13970, 20549, 0.500000, 1
20247, 20248, 0.166667, 1
10849, 10850, 0.334596, 2
13429, 13436, 0.090909, 1
18920, 18920, 0.520000, 2
18943, 18943, 0.534076, 3
17767, 17769, 0.166667, 1
15090, 15151, 0.014286, 1
13075, 13075, 0.500929, 2
11921, 11921, 0.503268, 2
15002, 15003, 0.500000, 1
16151, 16153, 0.200000, 1
16495, 16495, 0.501357, 2
10576, 15835, 0.017241, 1
11430, 11433, 0.126357, 2
20411, 20413, 0.450000, 2
10705, 13501, 0.100000, 1
14514, 21009, 0.252841, 2
14770, 15837, 0.017241, 1
10044, 10045, 0.333333, 1
15115, 15140, 0.014286, 1
11461, 11461, 0.534856, 3
12170, 12172, 0.166667, 1
15658, 21433, 0.017857, 1
9662, 9664, 0.366667, 2
13916, 20963, 0.043478, 1
21542, 21543, 0.250742, 2
16293, 16293, 0.252551, 3
14544, 14546, 0.250000, 1
15917, 15919, 0.250000, 1
10049, 10050, 0.586867, 3
20473, 20473, 0.642857, 2
21232, 21232, 0.503534, 2
14180, 14180, 0.268600, 3
21064, 21069, 0.166667, 1
11355, 11356, 0.250000, 1
18856, 18857, 0.061476, 3
14027, 14027, 0.336364, 2
14228, 14228, 0.150265, 2
15591, 15594, 0.200000, 1
